subset,gridid,expansion_rate_n_mn,expansion_rate_area_mn,expansion_rate_n_se,expansion_rate_area_se,forest_px_sum,dist_px_sum,rate
natural,1036,0.8641576819407009,0.9692673030016671,0.03210740325276238,0.011739231002463227,5275552,77417.53871193911,0.01467477502106682
natural,1037,0.8754689754689755,0.9773888249766143,0.023427785034690615,0.0179529025110214,88777.140625,1522.6907004331931,0.01715183311507103
natural,1038,0.75,0.9410348922177567,0.08333333333333337,0.03179119473876507,3033.74267578125,48.94910188515981,0.01613488918355754
natural,1039,0.7534672592853371,0.8696338134907717,0.03681392722603502,0.023175401091620883,2159301.75,22066.923189603367,0.01021947172950856
natural,1040,0.8304437705576174,0.9543440594539967,0.02819870452634651,0.010917301132013224,6421023.5,85339.87204527244,0.01329069610869239
natural,1041,0.831067453486218,0.9489083240945151,0.009582711455164627,0.010599627407388937,5653853.5,82695.73853165064,0.01462643815083829
natural,1042,0.967741935483871,0.9946887244231606,NA,NA,196.8076629638672,3.35351403344136,0.01703955010154786
natural,1064,0.5,0.9896480331262939,NA,NA,152091.5,4310.74358974359,0.02834309339932599
natural,1068,0.8440723726965161,0.9713933150906832,0.023414707540768187,0.009784365938732798,2844588.75,26832.940817808492,0.00943297719848202
natural,1069,0.8461538461538461,0.9819454990297815,NA,NA,1504590.375,5079.692616780599,0.00337612994286275
natural,1070,0.6815349854823539,0.809530036217192,0.0803294317783951,0.08054691206304149,6581925,37485.52654872796,0.00569522237775847
natural,1071,0.7830386444368209,0.922212517314589,0.04565379640261829,0.03352366556307686,8125193,95597.61588541669,0.01176558093886713
natural,1072,0.8028999497775526,0.9391453320775471,0.03718894837705888,0.0219329364783412,9710838,125218.14348582731,0.01289467947934332
natural,1073,0.893939243357848,0.9720103539298357,0.020394899316606364,0.008343736276220525,9146259,138725.08553685897,0.01516741276809009
natural,1074,0.8842507792666859,0.981588910450502,0.04005551157937903,0.011815711158981826,7976326,126313.88301282052,0.01583609835064671
natural,1075,0.7874417249417249,0.9356886484066235,0.07039206325837871,0.05017581529371552,1567656.5,24935.64476913061,0.01590631925369531
natural,1076,0.917738791423002,0.9674669684365059,0.0230019493177388,0.023204673354538796,671925.3125,10852.323455028043,0.01615108592151459
natural,1077,0.9164016356201726,0.9899935565506541,0.013175829168559748,0.002365994011143624,3911427.75,63331.78170072115,0.01619147425149835
natural,1078,0.9473923590054578,0.9946461209154391,0.0062158884172225926,0.004000241182699592,5474759,79811.04772636217,0.01457800201367077
natural,1079,0.7145833333333333,0.8324541643711356,0.10803243468720145,0.13169590153981917,1511313.375,18090.306678185098,0.0119699242906423
natural,1080,0.7932646932646933,0.9262921827347266,0.03497712873941837,0.026365226745643188,562967.1875,5984.252187875601,0.01062984188199352
natural,1107,0.8334172467638603,0.9823553296529611,0.007147361875866585,0.00486747596733794,2800945,32670.407279772637,0.01166406597765134
natural,1108,0.6526984126984127,0.844058737786508,0.04345381239941251,0.038338073855369595,1022966.75,5077.732430873773,0.00496373164706846
natural,1109,0.7218782391317603,0.8267962827195873,0.09241132399802601,0.12960574893919907,2966454.5,24856.354803623297,0.00837914581316628
natural,1110,0.6850619166392041,0.8611814478498686,0.05753493264572916,0.042732357003232795,4967291,34399.66082450671,0.00692523567161793
natural,1111,0.7517802870457864,0.955887983987384,0.04487603250515052,0.008923888609709926,7166789.5,72953.59719300881,0.01017939723121612
natural,1112,0.7700947567002241,0.9738320732809078,0.024678019967226284,0.005392872416266707,9500568,154824.22059670472,0.01629631203068118
natural,1113,0.84593837535014,0.9789559115882941,0.036414565826330514,5.022604867283009e-4,6433118.5,100745.24068509616,0.01566040493193093
natural,1115,0.6967213114754098,0.9852530888800318,NA,NA,208411.8125,3468.6578650841348,0.01664328822572921
natural,1116,0.8543084124472574,0.9900247879634066,0.06746207070062799,0.0027856815151399116,7604283,129561.2833533654,0.01703793550994425
natural,1117,0.9393939393939394,0.963046332770587,NA,NA,7462600,116881.78380408652,0.01566234071289986
natural,1118,0.9196380471380471,0.9878075063954038,0.03296712523976896,0.005381027137810697,7117434,127390.1118790064,0.0178983200798218
natural,1119,0.8888888888888888,0.9692749778956675,NA,NA,4385267,88509.20007011217,0.02018330926488904
natural,1146,0.8285714285714285,0.9661530802941153,0.028571428571428525,0.02830777642671189,416544.9375,5643.44476983486,0.01354822556170151
natural,1147,0.7365567765567765,0.8754945208672805,0.03891868562128308,0.012923347640902472,2843687,20363.835349058492,0.00716106777892872
natural,1148,0.6055126506273552,0.755622387810651,0.06494442261416432,0.06748975691160508,2849498.75,9445.177333733976,0.00331468028674656
natural,1149,0.49637026378125154,0.7521554671383107,0.08134468838425155,0.06902015997167231,3242173.25,6507.951872996795,0.00200728072535815
natural,1150,0.7496865267160134,0.9205962368616358,0.05560790579503051,0.022401110660105972,5650032,53605.090269431086,0.00948757286143354
natural,1151,0.8554872585448126,0.9535982536051917,0.05759814225836915,0.0262279744247344,9355810,128257.3724208734,0.01370884748844551
natural,1152,0.849695116086714,0.9490297528248379,0.006604047979010539,0.024030339544971933,8212418.5,129117.55463741987,0.01572223269398897
natural,1153,0.8529411764705882,0.978397341211226,NA,NA,144684.375,1841.9790649414065,0.01273101580555195
natural,1154,0.9196428571428571,0.9955021917286069,NA,NA,2571034.5,42711.31164863782,0.01661250039571146
natural,1155,0.8482805006116904,0.9759937943508395,0.03960264701142816,0.006689122265613291,8519784,143326.0901943109,0.01682273754760812
natural,1156,0.8814814814814815,0.9788582257491414,NA,NA,8711692,139855.36643629806,0.01605375470531993
natural,1157,0.9083131557707829,0.9827091106967942,0.0035512510088780975,0.008743347501359078,8215877,139111.25901442306,0.01693200360891759
natural,1158,NA,NA,NA,NA,7130617.5,127831.3131260016,0.01792710282468546
natural,1186,NA,NA,NA,NA,139333.6875,968.923551510542,0.00695397910509288
natural,1187,0.6470744168112589,0.9707143080042561,0.050683387887623804,0.007265154388633925,3458133.75,31981.09925255409,0.00924808048634732
natural,1188,0.7046862691790228,0.906281526382894,0.06900059607645126,0.047398152025324686,5448579.5,54634.968479254305,0.01002737841656789
natural,1189,0.6021825396825397,0.9416930262243749,0.07623412481523067,0.038518691398995865,6563480,55763.094300881414,0.00849596468655064
natural,1190,0.8027667984189724,0.9894114397555789,0.09181623358756884,0.0022302904462842316,9527923,141753.17236954128,0.0148776572154856
natural,1191,0.8199175824175824,0.9906417031821516,0.025298976062918935,0.0035619526619161206,9935053,152968.90594951922,0.01539688876843628
natural,1192,0.7466019417475729,0.9792124861194751,0.14660194174757285,0.01018306000989927,4395964,68775.63827123397,0.01564517777471198
natural,1193,NA,NA,NA,NA,2045547,30042.287560096152,0.01468667674714692
natural,1194,0.9285714285714286,0.9744540585084466,NA,NA,7675403.5,124038.4772636218,0.01616051550431476
natural,1195,0.8691219464102361,0.9600677864898187,0.05654365659972852,0.024023907314206394,8910126,138685.37179487178,0.01556491701631063
natural,1196,0.8919540229885057,0.9837861993143399,0.004597701149425314,0.00379120056465243,7879512,135198.20042067306,0.0171581946217828
natural,1197,0.8498807394156231,0.9462935057565097,0.05877158240256846,0.04707007905644643,7087147,118742.71479366987,0.01675465667548166
natural,1198,0.8519877181641888,0.9712694915139697,0.058298315034740214,0.02036573692637587,4197435,68645.30809294872,0.01635410866230179
natural,1227,0.7233877233877234,0.8597348004046184,0.046189891542089904,0.11531670414544322,4561844.5,42975.13904747596,0.009420562022111
natural,1230,0.739010989010989,0.9799920180535027,0.0467032967032967,0.009690599613786322,9402969,121509.0373472556,0.01292241177730731
natural,1231,0.768918918918919,0.963643878874807,0.06891891891891894,0.03249167403839165,9560261,134852.8194110577,0.01410555835359073
natural,1232,NA,NA,NA,NA,2179534.75,28691.250701121793,0.01316393358771719
natural,1233,0.8294215563878485,0.9867515177828546,0.11471091972742242,0.0074148398812163225,5869545,103771.0007011218,0.01767956471943256
natural,1234,0.8951528666285259,0.9740711049669151,0.02450784543744294,0.008541147291391955,8816764,131228.19140625,0.01488394057119482
natural,1235,0.7303921568627451,0.9439086056746887,0.06372549019607841,0.020179792115366576,8752064,139197.19951923078,0.01590449972934736
natural,1236,0.8725786394843772,0.9869108694587456,0.03730042868101621,0.003994999870056475,8492227,144653.9220753205,0.01703368528365062
natural,1237,0.8661630036630037,0.9868233599346662,0.036095835688856645,0.006912781696820543,4054497.75,68888.43785056089,0.01699062179786902
natural,1266,0.6666666666666666,0.9520958083832335,NA,NA,625081.125,603.3959593161559,9.653082378965704e-4
natural,1269,0.6494922341696535,0.9846491950141858,0.12471097194661125,0.0074350373215956046,8965294,98694.43394431088,0.01100849943619371
natural,1270,0.6310897435897436,0.9207839908700696,0.07888588221530046,0.05230932173730779,9610600,105240.15999348958,0.01095042557108708
natural,1271,0.7136363636363636,0.9448554421768708,0.2136363636363636,0.05097789115646256,2140019.75,34347.7169533754,0.01605018689821689
natural,1272,0.8797619047619047,0.9640660371650407,0.04000070861050342,0.029553095404904306,2003144.625,38068.05080629006,0.0190041449484907
natural,1273,0.8996829426481211,0.9921140756771588,0.019037573550458285,0.0025573169478541784,8196985.5,135580.4363982372,0.01654028013081604
natural,1274,0.9222222222222223,0.9812680001750778,0.0222222222222222,0.006194686392086535,9058806,139522.6272661258,0.01540187826807703
natural,1275,0.873968253968254,0.9852187481721592,0.027571570212829886,0.004295765831316897,5849407.5,90150.60885541869,0.0154119214391233
natural,1306,0.6038961038961039,0.899043245720389,0.03246753246753248,0.07373375466124188,2201999.75,19553.189346704727,0.00887974185587656
natural,1307,0.6666666666666666,0.9432499769308849,NA,NA,2207900.75,6958.690036871494,0.00315172230312956
natural,1308,0.6047297297297297,0.9829581647788064,0.14527027027027023,0.007083328997127213,7433048.5,50637.68204126602,0.0068125052650021
natural,1309,0.5922101449275362,0.8660865223403329,0.06417673142613874,0.07058766001030126,9692303,96771.10405163887,0.00998432509297727
natural,1310,0.6438356164383562,0.9387893462469734,NA,NA,7172447.5,87623.51559995994,0.01221668274322815
natural,1311,0.7944444444444444,0.9777200301013066,0.06627974136360473,0.006377231370968451,4571311,54971.99035957532,0.01202543217024073
natural,1312,0.8402102765504827,0.8993865930067246,0.009318718880763023,0.07378539768033296,8951849,133130.62259615384,0.01487185748957046
natural,1313,0.7107954545454546,0.8747220508037935,0.06328015912732582,0.06526400810814693,9157330,114713.31209935895,0.01252693875827986
natural,1314,NA,NA,NA,NA,766186.5,9506.54124568059,0.01240760734583628
natural,1346,0.3333333333333333,0.9207317073170732,NA,NA,1117912.25,1832.6888705522583,0.00163938526530347
natural,1347,0.6277777777777778,0.9912877708284654,0.11235415786753714,0.0034826961470439777,4509662,20218.45249586839,0.00448336316466032
natural,1348,0.689622641509434,0.9443855759679092,0.010377358490566034,0.019077778430289457,9074525,60160.97326973157,0.00662965535603588
natural,1349,0.7105263157894737,0.9506888045014829,NA,NA,10021612,80899.53170072116,0.0080725068682285
natural,1350,0.774074074074074,0.9614180665030523,0.09944978949701891,0.02652638823577203,9776505,85713.74431434044,0.00876731964176773
natural,1351,0.7233295194508009,0.9559825219035992,0.03584448519002001,0.027134334172244375,9123853,89501.26389723558,0.00980959073948644
natural,1352,0.7648351648351648,0.9635533854680542,0.036495172976422095,0.010671226397609332,6770469.5,81818.76006610577,0.01208465086004829
natural,1384,0.5,0.780281690140845,NA,NA,357336.125,1240.8356554080278,0.00347246071302762
natural,1385,0.65,0.9749264501318782,0.15,0.005805309989360297,1928412.125,8108.98249621269,0.00420500493182321
natural,1387,0.4539682539682539,0.7183836889303741,0.06966066113489425,0.14301391245034284,7896721.5,26315.481313852164,0.00333245655350162
natural,1388,0.656025538707103,0.9654910429188941,0.05826017557861135,0.011599449635516068,9166451,57693.72215544872,0.00629400867963497
natural,1389,0.5147058823529411,0.9686067809839329,0.10311609788216976,0.015350564044573396,9362175,78475.61530949519,0.0083821991481141
natural,1390,0.6438383838383839,0.9629428527078336,0.04861892236860521,0.013234293533052383,9418460,79509.12224559295,0.00844183892542867
natural,1391,0.7008266498848691,0.9203306321405241,0.08651753448943338,0.03493485623583624,1947766.375,20228.608080741687,0.01038554127454925
natural,1423,0.6060606060606061,0.9098600715912789,NA,NA,425015.1875,2220.2726377829526,0.00522398423181748
natural,1424,0.5833333333333333,0.8981374532782508,0.041666666666666685,0.0662303628137032,2280864.75,12511.686143141527,0.00548550112107328
natural,1425,0.4375,0.87751677852349,NA,NA,2527461.25,8479.44788262783,0.00335492695788227
natural,1426,0.8,0.9979906885567262,NA,NA,2092483.625,16393.137697660008,0.00783429676667601
natural,1427,0.7,0.9233128834355828,NA,NA,5339197,24240.14521672175,0.00454003574258858
natural,1428,0.49166666666666664,0.883885320890887,0.18837757592428858,0.10884058303715262,8277674.5,38493.28084309896,0.00465025302010836
natural,1429,0.6652046783625731,0.9695210862177275,0.04938405191244016,0.017395671331898354,6040963,29170.350834773137,0.00482875840073397
natural,1430,0.5555555555555556,0.9264867841409691,NA,NA,835220.8125,5337.654664650941,0.0063907107973928
natural,1463,0.8333333333333334,0.9907621247113164,NA,NA,199595.203125,1524.7583551651392,0.0076392535055576
natural,1464,0.3333333333333333,0.6670702179176755,NA,NA,1765480.875,6906.9063392052285,0.00391219550265886
natural,1466,0.2,0.4630225080385852,NA,NA,1964369.125,7188.65046281081,0.00365952120267152
natural,1468,0.3333333333333333,0.9646258503401361,NA,NA,2912442.5,12097.142165746443,0.00415360720966901
natural,1505,NA,NA,NA,NA,697516,7535.095232841296,0.01080275611289389
natural,1506,0.8570588235294118,0.9987658391886719,0.06294117647058828,4.768658046414575e-4,1005219.3125,12920.859263102211,0.012853771413292671
natural,1507,0.8376623376623377,0.9439202458078448,0.01948051948051943,0.052688281323938095,1409565.5,13872.927192883611,0.00984198832397899
natural,1544,NA,NA,NA,NA,28949.861328125,242.81295306865985,0.008387361525382
natural,1545,0.8636363636363636,0.9977465535524921,NA,NA,120719.2890625,1956.082541441306,0.01620356246820326
harvest,21,NA,NA,NA,NA,3710.274658203125,13.794871794871796,0.003718019032465
