year,expansion,n,area_ha_t0,area_ha_t1,gridid
1987,1,28,716.04,558.4499999999999,253
1988,0,33,0,330.03,253
1988,1,21,578.52,429.93,253
1989,0,30,0,252.18,253
1989,1,36,760.05,660.24,253
1990,0,1,0,37.44,253
1991,0,13,0,250.47,253
1991,1,28,826.1999999999999,548.73,253
1992,0,16,0,74.88,253
1992,1,45,905.22,860.67,253
1993,0,95,0,221.85,253
1993,1,91,2707.38,1560.69,253
1994,0,18,0,85.86,253
1994,1,24,1288.71,577.17,253
1995,0,12,0,101.61,253
1995,1,34,2325.69,843.75,253
1996,0,10,0,39.51,253
1996,1,32,1801.71,561.78,253
1997,0,9,0,72.53999999999999,253
1997,1,37,2006.46,555.84,253
1998,0,3,0,29.79,253
1998,1,32,2092.14,741.6,253
1999,0,11,0,19.8,253
1999,1,44,3676.32,793.26,253
2000,0,10,0,25.65,253
2000,1,45,3455.2799999999997,901.35,253
2001,0,8,0,37.35,253
2001,1,44,3889.98,944.64,253
2002,0,2,0,0.99,253
2002,1,27,4533.21,627.93,253
2003,0,15,0,63.45,253
2003,1,63,6716.7,1554.39,253
2005,0,2,0,2.16,253
2005,1,32,5933.7,719.64,253
2006,0,4,0,13.32,253
2006,1,36,8340.84,1088.1899999999998,253
2007,0,2,0,1.17,253
2007,1,62,9588.42,1518.57,253
2008,0,4,0,14.4,253
2008,1,36,9052.02,809.8199999999999,253
2009,1,1,81.27,23.67,253
2010,0,3,0,3.5999999999999996,253
2010,1,31,7737.84,646.47,253
2011,0,2,0,5.49,253
2011,1,36,7954.2,700.02,253
2012,0,3,0,11.43,253
2012,1,59,10409.76,1125.9,253
2013,1,26,7981.56,544.86,253
2014,0,2,0,0.99,253
2014,1,18,6269.76,422.28,253
2015,0,1,0,0.36,253
2015,1,29,7118.46,593.91,253
2016,1,30,5736.87,526.86,253
2017,0,9,0,9,253
2017,1,60,7641.09,924.57,253
2018,0,1,0,0.45,253
2018,1,26,4476.33,639.36,253
2019,0,4,0,41.309999999999995,253
2019,1,28,4084.83,570.42,253
2020,0,23,0,21.33,253
2020,1,51,2296.17,649.26,253
2021,0,14,0,23.94,253
2021,1,33,3613.77,471.33,253
2022,0,11,0,41.67,253
2022,1,39,3159.36,448.2,253
2023,0,10,0,41.489999999999995,253
2023,1,31,2102.58,343.44,253
1986,0,91,0,586.62,254
1986,1,25,229.5,320.31,254
1987,0,53,0,216.27,254
1987,1,42,211.86,424.35,254
1988,0,46,0,336.78,254
1988,1,21,212.04,221.31,254
1989,0,30,0,187.02,254
1989,1,25,209.25,289.89,254
1990,0,10,0,12.87,254
1990,1,17,167.49,232.29,254
1991,0,197,0,997.11,254
1991,1,40,346.40999999999997,504.63,254
1992,0,16,0,104.85,254
1992,1,15,306.45,138.15,254
1993,0,127,0,310.5,254
1993,1,180,1213.38,1514.97,254
1994,0,31,0,117.99,254
1994,1,62,690.12,480.15,254
1995,0,5,0,43.11,254
1995,1,15,290.34,268.02,254
1996,0,19,0,98.19,254
1996,1,30,365.4899999999999,279,254
1997,0,17,0,72.27,254
1997,1,84,1085.4,782.1,254
1998,0,21,0,136.53,254
1998,1,40,632.3399999999999,421.74,254
1999,0,13,0,65.88,254
1999,1,32,1135.1699999999998,351.81,254
2000,0,32,0,117.18,254
2000,1,69,1218.87,814.05,254
2001,0,34,0,148.23,254
2001,1,57,1120.05,553.5,254
2002,0,18,0,111.78,254
2002,1,31,1323.9,377.19,254
2003,0,33,0,176.76,254
2003,1,59,1509.03,701.28,254
2004,0,1,0,11.16,254
2004,1,4,94.68,38.25,254
2005,0,11,0,62.279999999999994,254
2005,1,36,754.1999999999999,440.46,254
2006,0,7,0,46.8,254
2006,1,51,2371.0499999999997,627.48,254
2007,0,49,0,253.62,254
2007,1,98,2615.22,1715.13,254
2008,0,10,0,53.82,254
2008,1,36,1688.6699999999998,552.6,254
2009,1,7,263.61,102.06,254
2010,0,1,0,8.28,254
2010,1,26,2483.5499999999997,334.44,254
2011,0,14,0,100.71,254
2011,1,48,2515.41,492.84,254
2012,0,10,0,36.629999999999995,254
2012,1,82,3918.42,1385.1,254
2013,0,10,0,40.68,254
2013,1,53,3162.78,596.43,254
2014,0,2,0,11.61,254
2014,1,21,1519.7399999999998,237.96,254
2015,0,3,0,19.709999999999997,254
2015,1,22,1187.82,282.96,254
2016,0,38,0,154.79999999999998,254
2016,1,55,2640.06,599.13,254
2017,0,15,0,35.099999999999994,254
2017,1,71,3139.74,836.55,254
2018,0,25,0,87.92999999999999,254
2018,1,68,3641.85,825.48,254
2019,0,4,0,27.72,254
2019,1,17,1498.23,234.36,254
2020,0,4,0,18.54,254
2020,1,29,1476.54,238.23,254
2021,0,9,0,17.73,254
2021,1,42,1509.75,505.61999999999995,254
2022,0,16,0,54.72,254
2022,1,56,1993.95,617.13,254
2023,0,14,0,63.81,254
2023,1,35,1355.58,227.16,254
1986,0,46,0,327.78,255
1986,1,17,126.18,344.78999999999996,255
1987,0,311,0,1213.74,255
1987,1,99,418.95,1127.88,255
1988,0,193,0,471.6,255
1988,1,77,747.0899999999999,1156.59,255
1989,0,19,0,140.67,255
1989,1,20,785.0699999999999,315.18,255
1990,0,22,0,117,255
1990,1,51,738.7199999999999,597.42,255
1991,0,120,0,660.51,255
1991,1,32,592.2,434.88,255
1992,0,15,0,69.84,255
1992,1,19,917.19,240.21,255
1993,0,49,0,188.46,255
1993,1,94,1808.91,884.6999999999999,255
1994,0,37,0,150.57,255
1994,1,37,819.63,509.49,255
1995,0,11,0,17.91,255
1995,1,31,1226.07,366.75,255
1996,0,7,0,80.73,255
1996,1,30,921.15,407.61,255
1997,0,18,0,25.56,255
1997,1,64,1706.76,826.8299999999999,255
1998,0,2,0,39.06,255
1998,1,29,1998.9,353.7,255
1999,0,14,0,33.93,255
1999,1,41,2199.69,716.76,255
2000,0,3,0,5.9399999999999995,255
2000,1,35,2124.54,413.73,255
2001,0,56,0,160.38,255
2001,1,102,3909.24,1255.86,255
2002,0,4,0,13.68,255
2002,1,20,1140.03,327.59999999999997,255
2003,0,9,0,71.82,255
2003,1,19,1142.1,217.62,255
2004,0,2,0,4.59,255
2004,1,26,1753.74,290.15999999999997,255
2005,0,5,0,15.39,255
2005,1,25,2770.47,307.26,255
2006,0,6,0,27,255
2006,1,28,2932.56,305.09999999999997,255
2007,0,39,0,169.56,255
2007,1,101,4415.67,2302.02,255
2008,0,3,0,14.85,255
2008,1,29,3093.5699999999997,400.41,255
2009,0,3,0,14.49,255
2009,1,20,3027.6,258.93,255
2010,0,1,0,0.63,255
2010,1,18,3008.52,226.71,255
2011,0,1,0,0.45,255
2011,1,29,2821.41,335.96999999999997,255
2012,0,6,0,36.72,255
2012,1,27,2864.16,440.64,255
2013,0,4,0,25.38,255
2013,1,29,3227.67,322.28999999999996,255
2014,0,1,0,5.58,255
2014,1,13,4128.75,129.06,255
2015,0,4,0,16.29,255
2015,1,35,3460.77,508.59,255
2016,0,19,0,61.92,255
2016,1,34,1796.04,373.32,255
2017,0,6,0,21.6,255
2017,1,28,1879.29,414,255
2018,0,13,0,57.69,255
2018,1,28,1729.26,569.34,255
2019,0,2,0,11.79,255
2019,1,12,1154.16,101.97,255
2020,0,2,0,8.91,255
2020,1,11,526.9499999999999,122.04,255
2021,0,4,0,10.35,255
2021,1,31,851.04,309.78,255
2022,0,7,0,9.45,255
2022,1,14,362.43,200.34,255
2023,0,7,0,14.31,255
2023,1,14,566.55,97.38,255
1986,0,6,0,55.88999999999999,256
1986,1,3,7.38,70.74,256
1987,0,17,0,126,256
1987,1,7,82.8,100.98,256
1988,0,38,0,172.44,256
1988,1,17,128.97,270.36,256
1989,0,16,0,88.28999999999999,256
1989,1,10,143.64,156.32999999999998,256
1990,0,27,0,115.56,256
1990,1,18,212.4,147.32999999999998,256
1991,0,1,0,0.8099999999999999,256
1991,1,6,196.74,95.67,256
1992,0,4,0,16.83,256
1992,1,1,1.35,10.98,256
1993,0,150,0,428.22,256
1993,1,175,1607.58,1768.32,256
1994,0,8,0,29.069999999999997,256
1994,1,13,296.82,209.34,256
1995,0,10,0,13.32,256
1995,1,14,392.4,121.32,256
1996,0,2,0,13.14,256
1996,1,16,552.87,182.79,256
1997,0,1,0,0.72,256
1997,1,20,346.77,186.84,256
1998,0,7,0,20.43,256
1998,1,9,105.3,70.92,256
1999,0,7,0,29.97,256
1999,1,13,379.08,98.82,256
2000,0,10,0,18.27,256
2000,1,30,990.54,412.02,256
2001,0,12,0,46.62,256
2001,1,29,945.99,392.04,256
2002,0,1,0,2.79,256
2002,1,2,62.99999999999999,35.46,256
2003,1,4,254.24999999999997,50.4,256
2004,0,1,0,6.39,256
2004,1,4,542.3399999999999,45.27,256
2005,1,10,686.52,141.03,256
2006,1,2,120.33,37.08,256
2007,0,20,0,18.63,256
2007,1,90,3113.19,890.01,256
2008,0,1,0,9.99,256
2008,1,14,226.35,120.6,256
2010,0,1,0,0.63,256
2010,1,2,19.71,12.51,256
2011,1,2,19.619999999999997,18.72,256
2012,0,1,0,0.8099999999999999,256
2012,1,5,138.69,39.6,256
2013,1,2,568.7099999999999,26.909999999999997,256
2015,1,6,556.8299999999999,66.78,256
2016,1,1,49.32,18.99,256
2017,1,23,893.52,189.72,256
2018,1,1,11.52,9.09,256
2019,1,3,50.94,19.619999999999997,256
2020,0,2,0,0.72,256
2020,1,6,21.15,63.81,256
2021,0,1,0,0.8099999999999999,256
2021,1,4,55.89,37.44,256
2022,1,2,2.4299999999999997,9.81,256
2023,0,1,0,1.35,256
2023,1,2,13.59,29.249999999999996,256
1987,0,1,0,7.92,257
1988,0,1,0,5.04,257
1988,1,2,3.87,77.13,257
1989,0,4,0,34.199999999999996,257
1989,1,1,0.8099999999999999,11.7,257
1990,0,1,0,0.63,257
1990,1,2,2.61,11.34,257
1993,0,1,0,12.15,257
1993,1,3,75.60000000000001,28.08,257
1994,0,1,0,7.739999999999999,257
1997,1,1,6.12,6.12,257
1998,0,3,0,6.39,257
1999,1,1,1.62,5.76,257
2000,0,1,0,0.63,257
2000,1,1,28.709999999999997,7.29,257
2001,0,2,0,18.18,257
2001,1,4,10.35,57.239999999999995,257
2002,1,1,15.12,31.14,257
2004,0,1,0,6.39,257
2005,1,3,61.02,48.33,257
2006,1,1,102.96,32.94,257
2007,0,6,0,6.84,257
2007,1,24,333.27,183.6,257
2008,1,4,37.89,34.29,257
2012,1,1,13.32,6.75,257
2017,1,1,79.83,13.77,257
1986,0,25,0,209.88,259
1986,1,11,74.33999999999999,503.55,259
1987,0,16,0,86.94,259
1987,1,21,196.11,366.21,259
1988,0,37,0,202.23,259
1988,1,25,594.54,489.51,259
1989,0,4,0,34.11,259
1989,1,16,523.98,324.71999999999997,259
1990,0,21,0,144.45,259
1990,1,32,1347.12,695.52,259
1991,0,9,0,57.51,259
1991,1,8,552.87,318.69,259
1992,0,45,0,175.41,259
1992,1,70,2467.35,924.75,259
1993,0,9,0,18.18,259
1993,1,15,722.97,181.62,259
1994,0,9,0,41.76,259
1994,1,14,879.84,136.98,259
1995,0,2,0,0.8099999999999999,259
1995,1,3,199.43999999999997,32.22,259
1996,0,1,0,0.36,259
1996,1,12,596.79,135,259
1997,0,6,0,26.1,259
1997,1,8,625.14,127.17,259
1998,0,2,0,3.69,259
1998,1,7,549.99,55.98,259
1999,0,1,0,0.45,259
1999,1,11,1436.76,160.47,259
2000,0,2,0,1.17,259
2000,1,12,2501.73,133.01999999999998,259
2001,0,6,0,7.109999999999999,259
2001,1,9,590.4,107.01,259
2002,1,3,16.74,35.55,259
2003,0,6,0,3.51,259
2003,1,30,1355.22,456.66,259
2004,0,1,0,0.36,259
2004,1,5,2240.5499999999997,238.59,259
2005,1,2,77.22,26.819999999999997,259
2006,0,1,0,0.36,259
2006,1,2,3.5999999999999996,4.68,259
2007,0,6,0,10.35,259
2007,1,47,1525.5,340.38,259
2008,0,3,0,7.919999999999999,259
2008,1,14,345.24,113.13,259
2009,1,4,1594.53,59.03999999999999,259
2010,0,1,0,2.4299999999999997,259
2010,1,6,1776.06,237.96,259
2011,0,1,0,0.45,259
2011,1,7,347.67,100.35,259
2012,0,41,0,88.56,259
2012,1,49,2554.11,824.13,259
2013,0,37,0,84.69,259
2013,1,39,2808,469.89,259
2014,0,2,0,9.989999999999998,259
2014,1,4,73.61999999999999,54.9,259
2015,0,1,0,0.8099999999999999,259
2015,1,15,2033.55,148.95,259
2016,1,2,612,37.17,259
2017,0,5,0,7.92,259
2017,1,33,641.3399999999999,373.5,259
2018,0,20,0,39.51,259
2018,1,26,507.78,535.23,259
2019,1,3,21.69,40.67999999999999,259
2020,0,6,0,6.21,259
2020,1,21,453.86999999999995,225.99,259
2021,0,2,0,10.98,259
2021,1,9,711.36,88.11,259
2022,0,7,0,14.67,259
2022,1,11,611.19,179.73,259
2023,0,25,0,42.75,259
2023,1,24,784.44,562.5,259
1986,0,47,0,430.2,260
1986,1,21,207.09,670.41,260
1987,0,70,0,345.41999999999996,260
1987,1,47,427.59,848.6999999999999,260
1988,0,55,0,326.07,260
1988,1,45,853.11,744.3,260
1989,0,33,0,194.94,260
1989,1,31,469.44,475.92,260
1990,0,34,0,200.25,260
1990,1,45,1119.96,773.8199999999999,260
1991,0,29,0,252.09,260
1991,1,36,941.31,722.16,260
1992,0,43,0,206.19,260
1992,1,42,2479.95,1120.41,260
1993,0,27,0,104.67,260
1993,1,34,784.17,636.75,260
1994,0,48,0,202.14,260
1994,1,71,1311.66,672.12,260
1995,0,2,0,0.72,260
1995,1,9,108.99,122.31,260
1996,0,32,0,98.73,260
1996,1,54,332.09999999999997,472.86,260
1997,0,29,0,156.06,260
1997,1,37,367.74,399.06,260
1998,0,6,0,24.75,260
1998,1,14,746.82,119.34,260
1999,0,5,0,19.26,260
1999,1,21,1012.14,294.84,260
2000,0,22,0,88.55999999999999,260
2000,1,48,2496.06,586.26,260
2001,0,15,0,57.779999999999994,260
2001,1,33,895.2299999999999,516.6,260
2002,0,8,0,29.07,260
2002,1,16,267.03,173.25,260
2003,0,142,0,877.68,260
2003,1,102,2174.67,5055.48,260
2004,0,55,0,238.95,260
2004,1,81,3139.1099999999997,1564.47,260
2005,0,7,0,7.2,260
2005,1,25,674.1899999999999,221.31,260
2006,0,6,0,15.21,260
2006,1,15,101.07,161.01,260
2007,0,102,0,199.26,260
2007,1,237,4868.55,3060.45,260
2008,0,149,0,235.89,260
2008,1,291,4545.179999999999,2953.98,260
2009,0,5,0,13.59,260
2009,1,7,1753.29,115.11,260
2010,0,9,0,17.64,260
2010,1,27,2967.5699999999997,617.13,260
2011,0,5,0,34.56,260
2011,1,24,1573.2,333.81,260
2012,0,47,0,94.23,260
2012,1,215,7810.74,3395.79,260
2013,0,299,0,500.31,260
2013,1,427,13823.73,6594.929999999999,260
2014,0,4,0,11.43,260
2014,1,20,3325.95,332.64,260
2015,1,20,3399.21,245.16,260
2016,0,2,0,12.87,260
2016,1,22,1958.85,276.84,260
2017,0,13,0,27.99,260
2017,1,79,7493.13,1271.16,260
2018,0,10,0,31.229999999999997,260
2018,1,58,2745.45,891.0899999999999,260
2019,0,2,0,24.66,260
2019,1,21,1755.09,308.34,260
2020,0,4,0,4.77,260
2020,1,33,2833.29,504.81,260
2021,0,6,0,33.39,260
2021,1,25,2846.25,368.37,260
2022,0,4,0,4.2299999999999995,260
2022,1,32,2333.07,433.53,260
2023,0,33,0,66.6,260
2023,1,47,2536.1099999999997,1335.06,260
1986,0,22,0,216.72,261
1986,1,19,238.95,293.49,261
1987,0,222,0,1115.01,261
1987,1,50,400.5,1503.99,261
1988,0,37,0,220.32,261
1988,1,43,887.67,741.51,261
1989,0,30,0,198.27,261
1989,1,29,987.75,688.9499999999999,261
1991,0,58,0,322.11,261
1991,1,56,1000.62,1454.76,261
1992,0,20,0,98.46,261
1992,1,32,1192.95,466.7399999999999,261
1993,0,60,0,142.29,261
1993,1,127,2357.64,2388.96,261
1994,0,169,0,802.8,261
1994,1,132,2745.54,2451.7799999999997,261
1995,0,7,0,55.08,261
1995,1,24,783.54,424.08,261
1996,0,137,0,439.02,261
1996,1,193,3555,2349.54,261
1997,0,36,0,145.35,261
1997,1,92,1687.14,768.06,261
1998,0,10,0,40.77,261
1998,1,32,1301.49,496.7999999999999,261
1999,0,9,0,39.6,261
1999,1,35,2946.87,776.6999999999999,261
2000,0,24,0,113.58,261
2000,1,87,3829.41,1781.1,261
2001,0,51,0,147.42,261
2001,1,107,5706.09,2106.09,261
2002,0,13,0,75.6,261
2002,1,25,1516.5,403.2,261
2003,0,35,0,221.85,261
2003,1,41,3026.7,959.22,261
2005,0,18,0,48.87,261
2005,1,56,4538.34,878.4,261
2006,0,5,0,31.95,261
2006,1,21,1042.29,363.24,261
2007,0,88,0,301.68,261
2007,1,193,8613.18,5199.57,261
2008,0,28,0,149.31,261
2008,1,49,2792.8799999999997,1460.34,261
2010,0,12,0,26.1,261
2010,1,33,2141.5499999999997,542.79,261
2011,0,8,0,44.01,261
2011,1,41,3521.52,656.91,261
2012,0,10,0,27.63,261
2012,1,63,6553.71,1193.4,261
2013,0,54,0,183.96,261
2013,1,112,6060.5999999999995,1923.39,261
2014,0,6,0,20.88,261
2014,1,22,3881.52,380.16,261
2015,0,7,0,10.53,261
2015,1,34,3223.08,522,261
2016,0,12,0,90.09,261
2016,1,57,3592.35,954.81,261
2017,0,6,0,27.63,261
2017,1,41,4866.839999999999,598.23,261
2018,0,6,0,15.39,261
2018,1,37,2874.51,763.1999999999999,261
2019,0,4,0,6.93,261
2019,1,38,2157.8399999999997,506.79,261
2020,0,8,0,50.13,261
2020,1,31,2096.19,473.85,261
2021,0,11,0,43.65,261
2021,1,72,2597.94,918.27,261
2022,0,6,0,17.82,261
2022,1,40,1237.23,523.26,261
2023,0,1,0,0.36,261
2023,1,21,2054.6099999999997,332.90999999999997,261
1986,0,36,0,339.65999999999997,262
1986,1,21,483.75,489.87,262
1987,0,57,0,516.6899999999999,262
1987,1,30,730.0799999999999,884.43,262
1988,0,140,0,619.29,262
1988,1,70,1960.11,1847.52,262
1989,0,55,0,260.73,262
1989,1,60,2462.31,1748.25,262
1990,0,94,0,426.51,262
1990,1,72,2195.5499999999997,1370.61,262
1991,0,39,0,277.02,262
1991,1,43,1712.97,1129.41,262
1992,0,52,0,294.75,262
1992,1,77,4139.19,1561.05,262
1993,0,171,0,485.19,262
1993,1,152,4588.29,4599.99,262
1994,0,112,0,478.17,262
1994,1,96,4633.65,2309.31,262
1995,0,15,0,66.69,262
1995,1,34,2925.99,611.1,262
1996,0,94,0,272.88,262
1996,1,142,4535.01,1986.66,262
1997,0,55,0,200.25,262
1997,1,115,6906.42,2714.58,262
1998,0,26,0,117.09,262
1998,1,50,4086.36,1208.61,262
1999,0,15,0,101.61,262
1999,1,34,5114.79,1153.7099999999998,262
2000,0,65,0,233.1,262
2000,1,100,10179.36,2559.6,262
2001,0,31,0,160.73999999999998,262
2001,1,46,11111.58,1563.66,262
2002,0,9,0,31.499999999999996,262
2002,1,38,8434.71,773.91,262
2003,0,14,0,42.03,262
2003,1,20,4679.46,612.0899999999999,262
2004,0,8,0,115.29,262
2004,1,24,4367.25,643.9499999999999,262
2005,0,23,0,93.24,262
2005,1,47,5175.45,1063.8,262
2006,0,3,0,8.459999999999999,262
2006,1,29,4558.41,684.99,262
2007,0,48,0,122.49,262
2007,1,114,9666.36,2912.67,262
2008,0,19,0,48.51,262
2008,1,51,9326.7,1173.51,262
2009,0,25,0,48.51,262
2009,1,61,9102.06,1589.4,262
2010,0,5,0,14.85,262
2010,1,31,7466.759999999999,785.16,262
2011,0,4,0,2.61,262
2011,1,31,8077.14,890.28,262
2012,0,8,0,23.22,262
2012,1,64,12436.56,1498.05,262
2013,0,11,0,27.72,262
2013,1,64,17792.01,1823.94,262
2014,0,4,0,3.33,262
2014,1,39,12394.62,621.18,262
2015,0,3,0,10.53,262
2015,1,24,8975.34,488.07,262
2016,0,6,0,18.36,262
2016,1,33,6746.8499999999995,582.75,262
2017,0,8,0,8.91,262
2017,1,52,9248.94,1140.57,262
2018,0,2,0,2.97,262
2018,1,37,8939.43,762.12,262
2019,0,11,0,38.07,262
2019,1,55,5199.21,592.65,262
2020,0,3,0,30.42,262
2020,1,30,2448.63,656.4599999999999,262
2021,0,7,0,50.76,262
2021,1,29,4119.75,483.12,262
2022,0,24,0,77.49,262
2022,1,46,4642.83,1119.51,262
2023,0,4,0,17.549999999999997,262
2023,1,25,2545.29,470.25,262
1986,0,352,0,5397.03,263
1986,1,15,447.11999999999995,529.1999999999999,263
1987,0,65,0,734.04,263
1987,1,23,805.5,664.38,263
1988,0,51,0,374.76,263
1988,1,49,1510.4699999999998,1357.02,263
1989,0,38,0,360.63,263
1989,1,43,1710.9,1191.96,263
1990,0,136,0,472.32,263
1990,1,87,3038.6699999999996,1678.59,263
1991,0,44,0,279.18,263
1991,1,47,2747.8799999999997,1388.88,263
1992,0,131,0,412.11,263
1992,1,137,5786.37,4312.62,263
1993,0,59,0,284.67,263
1993,1,65,3556.08,2162.7,263
1994,0,48,0,274.59,263
1994,1,58,4048.02,1119.06,263
1995,0,23,0,108.63,263
1995,1,46,3405.9599999999996,894.6,263
1996,0,70,0,247.41,263
1996,1,72,3968.37,1061.55,263
1997,0,75,0,195.3,263
1997,1,87,4470.12,1448.37,263
1998,0,39,0,116.91,263
1998,1,58,2136.42,849.15,263
1999,0,10,0,64.71,263
1999,1,39,4652.28,1282.41,263
2000,0,74,0,198.81,263
2000,1,110,9157.95,2563.83,263
2001,0,43,0,217.98,263
2001,1,50,2772.54,879.93,263
2002,0,6,0,15.39,263
2002,1,19,2466.27,521.64,263
2003,0,17,0,73.26,263
2003,1,39,4238.639999999999,821.6999999999999,263
2004,0,22,0,60.12,263
2004,1,29,3144.96,686.9699999999999,263
2005,0,31,0,68.85,263
2005,1,52,5317.2,791.91,263
2006,0,1,0,3.5999999999999996,263
2006,1,10,2251.44,182.97,263
2007,0,24,0,27.18,263
2007,1,60,4856.04,780.8399999999999,263
2008,0,10,0,53.46,263
2008,1,29,2932.2,433.62,263
2009,0,4,0,15.12,263
2009,1,27,4457.61,603.4499999999999,263
2010,0,1,0,5.85,263
2010,1,10,3589.6499999999996,239.13,263
2011,0,1,0,0.45,263
2011,1,15,4341.15,243.18,263
2012,0,4,0,13.59,263
2012,1,20,5434.0199999999995,355.95,263
2013,0,10,0,13.32,263
2013,1,34,9149.67,470.07,263
2014,0,2,0,1.71,263
2014,1,11,6230.43,337.14,263
2015,0,8,0,7.02,263
2015,1,9,2057.4,172.53,263
2016,0,3,0,6.57,263
2016,1,13,2045.16,224.82,263
2017,0,27,0,296.1,263
2017,1,39,2880.45,889.1999999999999,263
2018,1,12,2886.57,257.49,263
2019,0,10,0,31.23,263
2019,1,14,1731.78,178.38,263
2020,0,1,0,0.45,263
2020,1,9,651.24,195.12,263
2021,0,3,0,16.02,263
2021,1,5,524.6999999999999,89.00999999999999,263
2022,0,46,0,34.29,263
2022,1,53,569.43,148.14,263
2023,1,8,401.85,102.87,263
1986,0,239,0,3837.24,264
1986,1,22,133.74,513.81,264
1987,0,3,0,57.42,264
1987,1,2,64.35,35.82,264
1988,0,21,0,53.01,264
1988,1,10,146.34,125.01,264
1989,0,11,0,48.69,264
1989,1,7,130.32,74.25,264
1990,0,331,0,767.16,264
1990,1,143,754.92,1678.32,264
1991,0,2,0,1.35,264
1991,1,3,12.78,40.32,264
1992,0,5,0,20.25,264
1992,1,6,1053.36,78.39,264
1993,0,5,0,32.4,264
1993,1,7,44.370000000000005,59.22,264
1994,0,31,0,110.16,264
1994,1,28,483.2999999999999,489.78,264
1995,0,8,0,41.309999999999995,264
1995,1,4,31.41,69.3,264
1996,0,19,0,65.33999999999999,264
1996,1,23,468.36,270.45,264
1997,0,54,0,122.76,264
1997,1,21,256.40999999999997,214.11,264
1998,0,28,0,296.19,264
1998,1,24,150.21,499.95,264
1999,0,1,0,0.99,264
1999,1,4,243.08999999999995,60.03,264
2000,0,12,0,49.05,264
2000,1,16,1306.7099999999998,189.36,264
2001,0,9,0,48.69,264
2001,1,9,202.59,104.31,264
2002,0,44,0,95.31,264
2002,1,25,122.4,382.32,264
2003,1,1,0.54,9.54,264
2004,0,2,0,36.45,264
2004,1,2,4.14,45.72,264
2005,0,2,0,11.79,264
2005,1,5,79.74,64.44,264
2006,1,2,34.83,18.9,264
2007,0,5,0,5.58,264
2007,1,10,121.59,90.81,264
2008,1,2,46.53,29.07,264
2009,0,9,0,10.17,264
2009,1,13,318.23999999999995,370.8,264
2011,0,1,0,0.8099999999999999,264
2011,1,10,267.12,107.64,264
2012,0,7,0,5.49,264
2012,1,13,143.37,121.05,264
2013,0,4,0,10.17,264
2013,1,16,1627.92,107.55,264
2014,1,13,1529.01,236.61,264
2015,0,105,0,103.32,264
2015,1,77,953.55,204.39,264
2016,0,1,0,0.8999999999999999,264
2016,1,1,14.85,19.08,264
2017,0,67,0,450.72,264
2017,1,57,972.72,844.11,264
2018,0,4,0,5.13,264
2018,1,2,51.84,33.839999999999996,264
2019,0,21,0,21.69,264
2019,1,25,159.57,418.59,264
2020,0,4,0,18.9,264
2020,1,4,3.06,22.409999999999997,264
2021,1,3,32.58,22.41,264
2022,0,3,0,2.34,264
2022,1,3,26.729999999999997,7.65,264
2023,0,5,0,21.42,264
2023,1,10,155.88,145.79999999999998,264
1986,0,149,0,459.36,265
1986,1,19,66.6,232.92,265
1987,0,154,0,463.68,265
1987,1,26,479.4299999999999,410.76,265
1988,0,27,0,189.63,265
1988,1,13,562.3199999999999,481.23,265
1989,0,6,0,39.87,265
1989,1,2,1.62,14.13,265
1990,0,56,0,131.94,265
1990,1,53,252.9,595.89,265
1991,0,2,0,1.44,265
1991,1,3,585,47.97,265
1992,0,16,0,19.889999999999997,265
1992,1,23,137.43,297.45,265
1993,0,51,0,93.33,265
1993,1,10,39.69,46.53,265
1994,0,34,0,33.3,265
1994,1,72,415.44,269.01,265
1995,1,4,73.44,37.8,265
1996,0,13,0,37.35,265
1996,1,17,221.31,116.46,265
1997,0,36,0,45.81,265
1997,1,56,1635.03,2479.8599999999997,265
1998,0,14,0,6.12,265
1998,1,24,233.55,92.97,265
1999,0,18,0,7.47,265
1999,1,41,462.51,32.85,265
2000,0,4,0,1.71,265
2000,1,2,15.3,0.72,265
2001,0,7,0,47.34,265
2001,1,13,68.31,20.97,265
2002,0,8,0,3.24,265
2002,1,12,218.25,5.13,265
2003,0,12,0,19.53,265
2003,1,24,338.49,19.35,265
2005,0,4,0,1.44,265
2005,1,13,108.81,27,265
2006,0,2,0,1.5299999999999998,265
2006,1,5,365.04,43.65,265
2007,0,7,0,4.14,265
2007,1,18,187.11,51.39,265
2008,1,2,8.37,26.19,265
2009,0,4,0,3.69,265
2009,1,26,420.66,78.75,265
2010,0,3,0,13.68,265
2010,1,23,323.01,580.59,265
2012,0,20,0,15.57,265
2012,1,35,3464.46,3479.58,265
2013,0,11,0,6.3,265
2013,1,29,310.22999999999996,51.3,265
2015,0,3,0,1.17,265
2015,1,26,87.12,40.86,265
2016,1,7,1558.71,31.14,265
2017,0,3,0,1.08,265
2017,1,15,1029.6,93.15,265
2018,0,1,0,2.16,265
2018,1,9,1571.85,59.309999999999995,265
2019,0,1,0,0.45,265
2019,1,5,76.95,78.03,265
2020,0,12,0,20.7,265
2020,1,34,2038.14,97.02,265
2021,0,8,0,14.31,265
2021,1,22,739.98,651.87,265
2022,0,18,0,22.59,265
2022,1,20,69.21,130.95,265
2023,0,15,0,17.91,265
2023,1,41,776.61,1383.84,265
1986,0,219,0,2163.15,275
1986,1,129,1478.4299999999998,12288.15,275
1987,0,40,0,282.06,275
1987,1,41,5377.139999999999,3735.9,275
1988,0,49,0,171.99,275
